year,sample_type,julian_date,sample_num,stock,region,prob
1996,gill,208,108,L_Salmon,32,0.18
1996,gill,208,108,Yukon_main,33,0.1
1996,gill,208,108,Pelly,34,0.24
1996,gill,208,108,Glenlyon,34,0.02
1996,gill,208,109,Yukon_main,33,0.02
1996,gill,208,109,Pelly,34,0.39
1996,gill,208,109,Stewart,35,0.03
1996,gill,208,109,Chandindu,36,0.11
1996,gill,208,109,Nisling,38,0.43
1996,gill,209,110,Teslin,31,0.06
1996,gill,209,110,Tatchun,32,0.18
1996,gill,209,110,Big_Salmon,32,0.12
1996,gill,209,110,Yukon_main,33,0.59
1996,gill,209,110,Pelly,34,0.02
1996,gill,209,111,Pelly,34,0.04
1996,gill,209,111,Blind_Cr,34,0
1996,gill,209,111,Earn,34,0
1996,gill,209,111,Ross_YT,34,0
1996,gill,209,111,Nisling,38,0.96
1996,gill,209,112,Pelly,34,0.02
1996,gill,209,112,Hoole,34,0
1996,gill,209,112,Ross_YT,34,0
1996,gill,209,112,Stewart,35,0
1996,gill,209,112,Nisling,38,0.97
1996,gill,209,113,Teslin_Lake,31,0.95
1996,gill,209,113,Teslin,31,0.01
1996,gill,209,113,Morley,31,0
1996,gill,209,113,Nisutlin,31,0
1996,gill,209,113,Stewart,35,0.03
1996,gill,209,114,Teslin_Lake,31,0.86
1996,gill,209,114,Nisutlin,31,0.06
1996,gill,209,114,L_Salmon,32,0.03
1996,gill,209,114,Big_Salmon,32,0.01
1996,gill,209,114,Yukon_main,33,0.01
1996,gill,209,115,Teslin_Lake,31,0.15
1996,gill,209,115,Teslin,31,0.05
1996,gill,209,115,100_Mile_R,31,0.03
1996,gill,209,115,Big_Salmon,32,0.16
1996,gill,209,115,Stewart,35,0.52
1996,gill,210,116,Tatchun,32,0.08
1996,gill,210,116,Big_Salmon,32,0.05
1996,gill,210,116,L_Salmon,32,0.02
1996,gill,210,116,Yukon_main,33,0.03
1996,gill,210,116,Pelly,34,0.76
1996,gill,210,117,Big_Salmon,32,0.69
1996,gill,210,117,L_Salmon,32,0.03
1996,gill,210,117,Yukon_main,33,0.02
1996,gill,210,117,Stewart,35,0.19
1996,gill,210,117,Chandindu,36,0.05
1996,gill,211,118,Teslin,31,0.06
1996,gill,211,118,Pelly,34,0.69
1996,gill,211,118,Blind_Cr,34,0.07
1996,gill,211,118,Ross_YT,34,0.04
1996,gill,211,118,Stewart,35,0.04
1996,gill,211,119,Teslin,31,0.05
1996,gill,211,119,Tatchun,32,0.23
1996,gill,211,119,Yukon_main,33,0.38
1996,gill,211,119,Pelly,34,0.1
1996,gill,211,119,Stewart,35,0.12
1996,gill,212,120,Teslin,31,0.03
1996,gill,212,120,Big_Salmon,32,0.9
1996,gill,212,120,L_Salmon,32,0.03
1996,gill,212,120,Tatchun,32,0.01
1996,gill,212,120,Hoole,34,0.01
1996,gill,212,121,Big_Salmon,32,0.54
1996,gill,212,121,L_Salmon,32,0.14
1996,gill,212,121,Yukon_main,33,0.06
1996,gill,212,121,Pelly,34,0.09
1996,gill,212,121,Stewart,35,0.07
1996,gill,213,122,Teslin,31,0.05
1996,gill,213,122,100_Mile_R,31,0.04
1996,gill,213,122,L_Salmon,32,0.23
1996,gill,213,122,Yukon_main,33,0.55
1996,gill,213,122,Stewart,35,0.04
1996,gill,221,123,Whitehorse,30,1
1996,gill,226,124,Teslin_Lake,31,0.01
1996,gill,226,124,Big_Salmon,32,0.87
1996,gill,226,124,Tatchun,32,0.11
1996,gill,226,124,L_Salmon,32,0.01
1996,gill,226,124,Pelly,34,0
1996,gill,200,125,Big_Salmon,32,0.74
1996,gill,200,125,Tatchun,32,0.22
1996,gill,200,125,L_Salmon,32,0.01
1996,gill,200,125,Pelly,34,0.01
1996,gill,200,125,Nisling,38,0.01
1996,gill,201,126,Whitehorse,30,0.99
1996,gill,201,126,Takhini,30,0.01
1996,gill,201,126,Tatchun,32,0
1996,gill,201,126,Yukon_main,33,0
1996,gill,201,126,Stewart,35,0
1996,gill,201,127,Big_Salmon,32,0.34
1996,gill,201,127,L_Salmon,32,0.2
1996,gill,201,127,Yukon_main,33,0.08
1996,gill,201,127,Kalzas,34,0.09
1996,gill,201,127,Stewart,35,0.21
1996,gill,201,129,Pelly,34,0.01
1996,gill,201,129,Ross_YT,34,0
1996,gill,201,129,Stewart,35,0.01
1996,gill,201,129,Kluane,38,0.98
1996,gill,201,129,Nisling,38,0.01
1996,gill,202,130,Big_Salmon,32,0.3
1996,gill,202,130,L_Salmon,32,0.14
1996,gill,202,130,Yukon_main,33,0.04
1996,gill,202,130,Blind_Cr,34,0.25
1996,gill,202,130,Pelly,34,0.16
1996,gill,202,131,Teslin_Lake,31,0.04
1996,gill,202,131,Big_Salmon,32,0.8
1996,gill,202,131,L_Salmon,32,0.13
1996,gill,202,131,Tatchun,32,0.01
1996,gill,202,131,Yukon_main,33,0.01
1996,gill,202,132,Teslin,31,0.04
1996,gill,202,132,L_Salmon,32,0.4
1996,gill,202,132,Big_Salmon,32,0.25
1996,gill,202,132,Yukon_main,33,0.22
1996,gill,202,132,Pelly,34,0.03
1996,gill,202,133,Teslin,31,0.07
1996,gill,202,133,Big_Salmon,32,0.3
1996,gill,202,133,L_Salmon,32,0.19
1996,gill,202,133,Tatchun,32,0.1
1996,gill,202,133,Yukon_main,33,0.29
1996,gill,203,134,Teslin_Lake,31,0.39
1996,gill,203,134,Big_Salmon,32,0.41
1996,gill,203,134,L_Salmon,32,0.13
1996,gill,203,134,N_Big_Salmon,32,0.01
1996,gill,203,134,Yukon_main,33,0.03
1996,gill,203,135,Teslin_Lake,31,0.06
1996,gill,203,135,Big_Salmon,32,0.17
1996,gill,203,135,Tatchun,32,0.07
1996,gill,203,135,Yukon_main,33,0.06
1996,gill,203,135,Stewart,35,0.46
1996,gill,203,136,Teslin_Lake,31,0.98
1996,gill,203,136,Morley,31,0.01
1996,gill,203,136,Big_Salmon,32,0
1996,gill,203,136,L_Salmon,32,0
1996,gill,203,136,Yukon_main,33,0.01
1996,gill,203,137,Big_Salmon,32,0.47
1996,gill,203,137,L_Salmon,32,0.16
1996,gill,203,137,Yukon_main,33,0.03
1996,gill,203,137,Pelly,34,0.21
1996,gill,203,137,Nisling,38,0.04
1996,gill,203,138,Teslin_Lake,31,0.44
1996,gill,203,138,Big_Salmon,32,0.43
1996,gill,203,138,L_Salmon,32,0.08
1996,gill,203,138,Yukon_main,33,0
1996,gill,203,138,Chandindu,36,0.03
1996,gill,203,139,Teslin_Lake,31,0.95
1996,gill,203,139,Morley,31,0.02
1996,gill,203,139,Nisutlin,31,0.02
1996,gill,203,139,Teslin,31,0
1996,gill,203,139,Yukon_main,33,0.01
1996,gill,203,140,Whitehorse,30,0.99
1996,gill,203,140,Takhini,30,0.01
1996,gill,203,140,McQuesten,35,0
1996,gill,203,140,Stewart,35,0
1996,gill,203,140,Nisling,38,0
1996,gill,203,141,Big_Salmon,32,0.4
1996,gill,203,141,L_Salmon,32,0.26
1996,gill,203,141,Pelly,34,0.14
1996,gill,203,141,Stewart,35,0.06
1996,gill,203,141,Kluane,38,0.04
1996,gill,203,142,Big_Salmon,32,0.02
1996,gill,203,142,Yukon_main,33,0.01
1996,gill,203,142,Pelly,34,0.02
1996,gill,203,142,Stewart,35,0.94
1996,gill,203,142,Mayo,35,0.01
1996,gill,204,143,Teslin_Lake,31,0.04
1996,gill,204,143,Big_Salmon,32,0.58
1996,gill,204,143,L_Salmon,32,0.16
1996,gill,204,143,Yukon_main,33,0.09
1996,gill,204,143,Stewart,35,0.04
1996,gill,204,144,Big_Salmon,32,0.25
1996,gill,204,144,L_Salmon,32,0.06
1996,gill,204,144,Pelly,34,0.35
1996,gill,204,144,Stewart,35,0.08
1996,gill,204,144,Kluane,38,0.06
1996,gill,205,145,Teslin,31,0.02
1996,gill,205,145,Big_Salmon,32,0.37
1996,gill,205,145,L_Salmon,32,0.32
1996,gill,205,145,Yukon_main,33,0.02
1996,gill,205,145,Ross_YT,34,0.26
1996,gill,205,146,Big_Salmon,32,0.13
1996,gill,205,146,L_Salmon,32,0.09
1996,gill,205,146,Yukon_main,33,0.14
1996,gill,205,146,Pelly,34,0.22
1996,gill,205,146,Stewart,35,0.22
1996,gill,206,147,Teslin,31,0.02
1996,gill,206,147,Big_Salmon,32,0.54
1996,gill,206,147,L_Salmon,32,0.39
1996,gill,206,147,N_Big_Salmon,32,0.03
1996,gill,206,147,Tatchun,32,0.01
1996,gill,206,148,Whitehorse,30,1
1996,gill,206,149,Teslin_Lake,31,0.54
1996,gill,206,149,Nisutlin,31,0.04
1996,gill,206,149,Big_Salmon,32,0.09
1996,gill,206,149,Yukon_main,33,0.07
1996,gill,206,149,Stewart,35,0.15
1996,gill,206,150,Teslin_Lake,31,0.7
1996,gill,206,150,Big_Salmon,32,0.21
1996,gill,206,150,L_Salmon,32,0.02
1996,gill,206,150,Yukon_main,33,0.01
1996,gill,206,150,Stewart,35,0.04
1997,gill,203,1,Teslin,31,0.13
1997,gill,203,1,L_Salmon,32,0.77
1997,gill,203,1,N_Big_Salmon,32,0.05
1997,gill,203,1,Big_Salmon,32,0.02
1997,gill,203,1,Nisling,38,0.01
1997,gill,203,2,Teslin,31,0.2
1997,gill,203,2,L_Salmon,32,0.57
1997,gill,203,2,L_andB_Kalzas,34,0.09
1997,gill,203,2,Pelly,34,0.03
1997,gill,203,2,Nisling,38,0.08
1997,gill,203,3,Teslin,31,0.66
1997,gill,203,3,Morley,31,0.1
1997,gill,203,3,L_Salmon,32,0.01
1997,gill,203,3,Yukon_main,33,0.05
1997,gill,203,3,Pelly,34,0.16
1997,gill,203,4,Teslin,31,0.11
1997,gill,203,4,L_Salmon,32,0.65
1997,gill,203,4,Big_Salmon,32,0.1
1997,gill,203,4,L_andB_Kalzas,34,0.03
1997,gill,203,4,Chandindu,36,0.09
1997,gill,203,5,Teslin,31,0
1997,gill,203,5,Teslin_Lake,31,0
1997,gill,203,5,N_Big_Salmon,32,0.01
1997,gill,203,5,L_Salmon,32,0
1997,gill,203,5,Nisling,38,0.98
1997,gill,203,6,L_Salmon,32,0.02
1997,gill,203,6,N_Big_Salmon,32,0.02
1997,gill,203,6,L_andB_Kalzas,34,0.5
1997,gill,203,6,Pelly,34,0.02
1997,gill,203,6,Nisling,38,0.42
1997,gill,205,7,Teslin,31,0.58
1997,gill,205,7,Teslin_Lake,31,0.17
1997,gill,205,7,Morley,31,0.08
1997,gill,205,7,Nisutlin,31,0.06
1997,gill,205,7,N_Big_Salmon,32,0.03
1997,gill,205,8,N_Big_Salmon,32,0.01
1997,gill,205,8,L_Salmon,32,0
1997,gill,205,8,McQuesten,35,0.01
1997,gill,205,8,Chandindu,36,0.96
1997,gill,205,8,Klondike,36,0.02
1997,gill,205,9,Teslin,31,0.79
1997,gill,205,9,100_Mile_R,31,0.03
1997,gill,205,9,L_Salmon,32,0.06
1997,gill,205,9,Yukon_main,33,0.06
1997,gill,205,9,Mayo,35,0.01
1997,gill,205,10,Teslin_Lake,31,0.6
1997,gill,205,10,Morley,31,0.12
1997,gill,205,10,Nisutlin,31,0.05
1997,gill,205,10,Teslin,31,0.05
1997,gill,205,10,L_Salmon,32,0.14
1997,gill,206,11,Teslin_Lake,31,0.65
1997,gill,206,11,Morley,31,0.17
1997,gill,206,11,Nisutlin,31,0.14
1997,gill,206,11,Teslin,31,0.01
1997,gill,206,11,Stewart,35,0.01
1997,gill,206,12,Teslin,31,0.97
1997,gill,206,12,L_Salmon,32,0.02
1997,gill,206,12,N_Big_Salmon,32,0.01
1997,gill,206,12,Tatchun,32,0
1997,gill,206,12,Yukon_main,33,0
1997,gill,206,13,L_Salmon,32,0.03
1997,gill,206,13,L_andB_Kalzas,34,0.24
1997,gill,206,13,Pelly,34,0.09
1997,gill,206,13,Mayo,35,0.03
1997,gill,206,13,Nisling,38,0.56
1997,gill,206,14,Teslin,31,0.02
1997,gill,206,14,L_andB_Kalzas,34,0.79
1997,gill,206,14,Pelly,34,0.1
1997,gill,206,14,Blind_Cr,34,0
1997,gill,206,14,Nisling,38,0.08
1997,gill,206,15,Morley,31,0
1997,gill,206,15,Pelly,34,0.01
1997,gill,206,15,Blind_Cr,34,0
1997,gill,206,15,Mayo,35,0.92
1997,gill,206,15,Stewart,35,0.07
1997,gill,206,16,Teslin,31,0.9
1997,gill,206,16,L_Salmon,32,0.06
1997,gill,206,16,Big_Salmon,32,0.01
1997,gill,206,16,N_Big_Salmon,32,0.01
1997,gill,206,16,Mayo,35,0.01
1997,gill,206,17,Takhini,30,0.1
1997,gill,206,17,Teslin,31,0.22
1997,gill,206,17,L_Salmon,32,0.54
1997,gill,206,17,Tatchun,32,0.04
1997,gill,206,17,Yukon_main,33,0.05
1997,gill,207,18,Teslin_Lake,31,0.64
1997,gill,207,18,Morley,31,0.2
1997,gill,207,18,Nisutlin,31,0.09
1997,gill,207,18,Teslin,31,0.02
1997,gill,207,18,Wolf_R,31,0.02
1997,gill,207,19,Teslin_Lake,31,0.49
1997,gill,207,19,Teslin,31,0.22
1997,gill,207,19,Morley,31,0.2
1997,gill,207,19,100_Mile_R,31,0.03
1997,gill,207,19,Nisutlin,31,0.03
1997,gill,207,20,Teslin,31,0.01
1997,gill,207,20,N_Big_Salmon,32,0
1997,gill,207,20,L_andB_Kalzas,34,0.97
1997,gill,207,20,Kalzas,34,0.01
1997,gill,207,20,Mayo,35,0.01
1997,gill,207,21,Teslin,31,0.08
1997,gill,207,21,L_andB_Kalzas,34,0.12
1997,gill,207,21,Mayo,35,0.33
1997,gill,207,21,Chandindu,36,0.08
1997,gill,207,21,Nisling,38,0.27
1997,gill,207,22,Whitehorse,30,1
1997,gill,207,23,Teslin,31,0.84
1997,gill,207,23,L_Salmon,32,0.14
1997,gill,207,23,Big_Salmon,32,0.02
1997,gill,207,23,N_Big_Salmon,32,0
1997,gill,207,23,Tatchun,32,0
1997,gill,207,24,Whitehorse,30,0
1997,gill,207,24,Teslin,31,0.84
1997,gill,207,24,L_Salmon,32,0.1
1997,gill,207,24,Big_Salmon,32,0.04
1997,gill,207,24,Pelly,34,0.01
1997,gill,207,25,L_Salmon,32,0
1997,gill,207,25,N_Big_Salmon,32,0
1997,gill,207,25,Pelly,34,0
1997,gill,207,25,Ross_YT,34,0
1997,gill,207,25,Nisling,38,1
1997,gill,207,26,Pelly,34,0.12
1997,gill,207,26,Mayo,35,0.27
1997,gill,207,26,McQuesten,35,0.08
1997,gill,207,26,Chandindu,36,0.33
1997,gill,207,26,Nisling,38,0.12
1997,gill,207,27,Morley,31,0.05
1997,gill,207,27,Teslin,31,0.03
1997,gill,207,27,L_Salmon,32,0.77
1997,gill,207,27,Tatchun,32,0.1
1997,gill,207,27,Pelly,34,0.03
1997,gill,208,28,Teslin,31,0.16
1997,gill,208,28,N_Big_Salmon,32,0.45
1997,gill,208,28,Big_Salmon,32,0.01
1997,gill,208,28,Pelly,34,0.16
1997,gill,208,28,McQuesten,35,0.2
1997,gill,208,29,Takhini,30,0.02
1997,gill,208,29,Whitehorse,30,0.01
1997,gill,208,29,Teslin,31,0.52
1997,gill,208,29,L_Salmon,32,0.37
1997,gill,208,29,Mayo,35,0.05
1997,gill,208,30,Teslin,31,0.3
1997,gill,208,30,L_Salmon,32,0.51
1997,gill,208,30,N_Big_Salmon,32,0.14
1997,gill,208,30,Tatchun,32,0.02
1997,gill,208,30,Big_Salmon,32,0.01
1997,gill,208,31,Teslin,31,0.11
1997,gill,208,31,Teslin_Lake,31,0.04
1997,gill,208,31,L_andB_Kalzas,34,0.22
1997,gill,208,31,Pelly,34,0.01
1997,gill,208,31,Nisling,38,0.58
1997,gill,208,32,Mayo,35,1
1997,gill,208,32,McQuesten,35,0
1997,gill,208,33,Pelly,34,0.01
1997,gill,208,33,Mayo,35,0.83
1997,gill,208,33,Stewart,35,0.04
1997,gill,208,33,McQuesten,35,0.01
1997,gill,208,33,Nisling,38,0.1
1997,gill,208,34,Teslin,31,0.01
1997,gill,208,34,L_Salmon,32,0.88
1997,gill,208,34,Big_Salmon,32,0.03
1997,gill,208,34,L_andB_Kalzas,34,0
1997,gill,208,34,Nisling,38,0.07
1997,gill,209,35,Teslin,31,0.05
1997,gill,209,35,N_Big_Salmon,32,0.51
1997,gill,209,35,L_Salmon,32,0.42
1997,gill,209,35,Big_Salmon,32,0.02
1997,gill,209,35,Pelly,34,0.01
1997,gill,206,36,Teslin,31,0.64
1997,gill,206,36,L_Salmon,32,0.16
1997,gill,206,36,N_Big_Salmon,32,0.05
1997,gill,206,36,Blind_Cr,34,0.03
1997,gill,206,36,Pelly,34,0.03
1997,gill,206,37,Teslin,31,0.07
1997,gill,206,37,L_Salmon,32,0.8
1997,gill,206,37,Big_Salmon,32,0.04
1997,gill,206,37,Yukon_main,33,0.02
1997,gill,206,37,Pelly,34,0.04
1997,gill,206,38,Teslin,31,0.26
1997,gill,206,38,L_Salmon,32,0.42
1997,gill,206,38,N_Big_Salmon,32,0.04
1997,gill,206,38,Pelly,34,0.03
1997,gill,206,38,Nisling,38,0.18
1997,gill,206,39,Glenlyon,34,0.8
1997,gill,206,39,Pelly,34,0.18
1997,gill,206,39,Blind_Cr,34,0.01
1997,gill,206,39,L_andB_Kalzas,34,0.01
1997,gill,206,39,Hoole,34,0
1997,gill,207,40,Teslin,31,0.08
1997,gill,207,40,L_Salmon,32,0.05
1997,gill,207,40,Pelly,34,0.24
1997,gill,207,40,Ross_YT,34,0.07
1997,gill,207,40,Mayo,35,0.47
1997,gill,207,41,L_Salmon,32,0.13
1997,gill,207,41,L_andB_Kalzas,34,0.24
1997,gill,207,41,Pelly,34,0.12
1997,gill,207,41,Mayo,35,0.06
1997,gill,207,41,Nisling,38,0.27
1997,gill,207,42,Teslin,31,0.12
1997,gill,207,42,L_Salmon,32,0.05
1997,gill,207,42,Ross_YT,34,0.24
1997,gill,207,42,Pelly,34,0.07
1997,gill,207,42,Mayo,35,0.49
1997,gill,208,43,Teslin,31,0.52
1997,gill,208,43,L_Salmon,32,0.33
1997,gill,208,43,N_Big_Salmon,32,0.07
1997,gill,208,43,Tatchun,32,0.03
1997,gill,208,43,Yukon_main,33,0.02
1997,gill,209,44,Teslin,31,0.1
1997,gill,209,44,L_Salmon,32,0.65
1997,gill,209,44,N_Big_Salmon,32,0.18
1997,gill,209,44,Big_Salmon,32,0.02
1997,gill,209,44,Tatchun,32,0.02
1997,gill,209,45,Teslin,31,0.72
1997,gill,209,45,Teslin_Lake,31,0.15
1997,gill,209,45,L_Salmon,32,0.06
1997,gill,209,45,N_Big_Salmon,32,0.02
1997,gill,209,45,Yukon_main,33,0.03
1997,gill,209,46,Takhini,30,0.18
1997,gill,209,46,Teslin,31,0.74
1997,gill,209,46,L_Salmon,32,0.05
1997,gill,209,46,Tatchun,32,0.01
1997,gill,209,46,Mayo,35,0.02
1997,gill,209,47,Takhini,30,0.31
1997,gill,209,47,Teslin,31,0.51
1997,gill,209,47,Tatchun,32,0.12
1997,gill,209,47,L_Salmon,32,0.05
1997,gill,209,47,Yukon_main,33,0
1997,gill,209,48,Teslin,31,0.12
1997,gill,209,48,L_Salmon,32,0.13
1997,gill,209,48,McQuesten,35,0.33
1997,gill,209,48,Mayo,35,0.12
1997,gill,209,48,Chandindu,36,0.15
1997,gill,210,49,Teslin,31,0.29
1997,gill,210,49,L_Salmon,32,0.45
1997,gill,210,49,N_Big_Salmon,32,0.1
1997,gill,210,49,Tatchun,32,0.04
1997,gill,210,49,Pelly,34,0.03
1997,gill,211,50,Whitehorse,30,1
1997,gill,211,50,Teslin,31,0
1997,gill,211,51,Teslin,31,0.26
1997,gill,211,51,L_Salmon,32,0.36
1997,gill,211,51,Pelly,34,0.04
1997,gill,211,51,L_andB_Kalzas,34,0.03
1997,gill,211,51,Mayo,35,0.16
1997,gill,211,52,Takhini,30,0.79
1997,gill,211,52,Teslin,31,0.18
1997,gill,211,52,Tatchun,32,0.02
1997,gill,211,52,N_Big_Salmon,32,0
1997,gill,211,52,Yukon_main,33,0.01
1997,gill,212,53,Teslin,31,0.93
1997,gill,212,53,Tatchun,32,0.01
1997,gill,212,53,Yukon_main,33,0.06
1997,gill,212,53,Pelly,34,0
1997,gill,212,53,Mayo,35,0.01
1997,gill,212,54,Teslin,31,0
1997,gill,212,54,N_Big_Salmon,32,0.88
1997,gill,212,54,L_Salmon,32,0.1
1997,gill,212,54,Big_Salmon,32,0.02
1997,gill,212,54,L_andB_Kalzas,34,0
1997,gill,212,55,Teslin,31,0.01
1997,gill,212,55,L_Salmon,32,0.04
1997,gill,212,55,Pelly,34,0.01
1997,gill,212,55,Mayo,35,0
1997,gill,212,55,Nisling,38,0.91
1997,gill,212,56,Teslin,31,0.87
1997,gill,212,56,N_Big_Salmon,32,0.06
1997,gill,212,56,Tatchun,32,0.05
1997,gill,212,56,L_Salmon,32,0
1997,gill,212,56,Yukon_main,33,0.01
1997,gill,212,57,Takhini,30,0.96
1997,gill,212,57,Teslin,31,0.02
1997,gill,212,57,Tatchun,32,0.01
1997,gill,212,57,L_Salmon,32,0
1997,gill,212,57,Yukon_main,33,0
1997,gill,212,58,Teslin,31,0.92
1997,gill,212,58,Morley,31,0.05
1997,gill,212,58,Nisutlin,31,0
1997,gill,212,58,L_Salmon,32,0.01
1997,gill,212,58,Yukon_main,33,0.01
1997,gill,213,59,Teslin,31,0.87
1997,gill,213,59,Morley,31,0
1997,gill,213,59,Tatchun,32,0.09
1997,gill,213,59,L_Salmon,32,0
1997,gill,213,59,Yukon_main,33,0.03
1997,gill,213,60,Teslin,31,0.1
1997,gill,213,60,L_Salmon,32,0.16
1997,gill,213,60,Blind_Cr,34,0.58
1997,gill,213,60,Pelly,34,0.12
1997,gill,213,60,Ross_YT,34,0.02
1997,gill,214,61,Teslin,31,0.65
1997,gill,214,61,L_Salmon,32,0.05
1997,gill,214,61,Yukon_main,33,0.02
1997,gill,214,61,L_andB_Kalzas,34,0.22
1997,gill,214,61,Mayo,35,0.02
1997,gill,214,62,Teslin,31,0.76
1997,gill,214,62,N_Big_Salmon,32,0.04
1997,gill,214,62,L_Salmon,32,0.03
1997,gill,214,62,Tatchun,32,0.03
1997,gill,214,62,Yukon_main,33,0.05
1997,gill,215,63,Teslin,31,0.42
1997,gill,215,63,Teslin_Lake,31,0.17
1997,gill,215,63,Morley,31,0.09
1997,gill,215,63,Tatchun,32,0.11
1997,gill,215,63,L_Salmon,32,0.06
1997,gill,215,64,Teslin_Lake,31,0.66
1997,gill,215,64,Nisutlin,31,0.13
1997,gill,215,64,100_Mile_R,31,0.09
1997,gill,215,64,Teslin,31,0.05
1997,gill,215,64,Morley,31,0.03
1997,gill,209,65,Teslin,31,0.83
1997,gill,209,65,L_Salmon,32,0.01
1997,gill,209,65,Pelly,34,0.07
1997,gill,209,65,Mayo,35,0.05
1997,gill,209,65,Chandindu,36,0.02
1997,gill,209,66,Teslin,31,0.47
1997,gill,209,66,Morley,31,0.15
1997,gill,209,66,Nisutlin,31,0.05
1997,gill,209,66,Big_Salmon,32,0.11
1997,gill,209,66,N_Big_Salmon,32,0.08
1997,gill,209,67,Teslin,31,0.18
1997,gill,209,67,L_Salmon,32,0.11
1997,gill,209,67,N_Big_Salmon,32,0.11
1997,gill,209,67,Blind_Cr,34,0.38
1997,gill,209,67,Pelly,34,0.08
1997,gill,209,68,Teslin,31,0.26
1997,gill,209,68,N_Big_Salmon,32,0.51
1997,gill,209,68,L_Salmon,32,0.13
1997,gill,209,68,Big_Salmon,32,0.04
1997,gill,209,68,L_andB_Kalzas,34,0.03
1997,gill,209,69,Teslin,31,0.92
1997,gill,209,69,Morley,31,0.01
1997,gill,209,69,L_Salmon,32,0.04
1997,gill,209,69,Big_Salmon,32,0
1997,gill,209,69,Yukon_main,33,0.01
1997,gill,209,70,Teslin,31,0.83
1997,gill,209,70,N_Big_Salmon,32,0.14
1997,gill,209,70,L_Salmon,32,0.01
1997,gill,209,70,Yukon_main,33,0.01
1997,gill,209,70,L_andB_Kalzas,34,0
1997,gill,209,71,N_Big_Salmon,32,0.13
1997,gill,209,71,L_Salmon,32,0.06
1997,gill,209,71,Glenlyon,34,0.18
1997,gill,209,71,Mayo,35,0.35
1997,gill,209,71,Chandindu,36,0.09
1997,gill,209,72,Teslin_Lake,31,0.05
1997,gill,209,72,Mayo,35,0.53
1997,gill,209,72,McQuesten,35,0.15
1997,gill,209,72,Stewart,35,0.05
1997,gill,209,72,Chandindu,36,0.04
1997,gill,210,73,Teslin,31,0
1997,gill,210,73,L_Salmon,32,0.01
1997,gill,210,73,Pelly,34,0
1997,gill,210,73,Mayo,35,0.93
1997,gill,210,73,McQuesten,35,0.07
1997,gill,210,74,Takhini,30,0.14
1997,gill,210,74,Teslin,31,0.71
1997,gill,210,74,N_Big_Salmon,32,0.03
1997,gill,210,74,L_Salmon,32,0.02
1997,gill,210,74,Yukon_main,33,0.03
1997,gill,210,75,Whitehorse,30,1
1997,gill,210,76,Teslin,31,0.36
1997,gill,210,76,L_Salmon,32,0.28
1997,gill,210,76,N_Big_Salmon,32,0.14
1997,gill,210,76,Pelly,34,0.05
1997,gill,210,76,Nisling,38,0.15
1997,gill,211,77,Teslin,31,0.8
1997,gill,211,77,L_Salmon,32,0.03
1997,gill,211,77,Big_Salmon,32,0.01
1997,gill,211,77,Yukon_main,33,0.03
1997,gill,211,77,Mayo,35,0.11
1997,gill,211,78,Teslin,31,0.62
1997,gill,211,78,N_Big_Salmon,32,0.1
1997,gill,211,78,Tatchun,32,0.06
1997,gill,211,78,L_Salmon,32,0.02
1997,gill,211,78,Pelly,34,0.15
1997,gill,211,79,L_Salmon,32,0.16
1997,gill,211,79,L_andB_Kalzas,34,0.79
1997,gill,211,79,Kalzas,34,0.01
1997,gill,211,79,Pelly,34,0
1997,gill,211,79,Nisling,38,0.03
1997,gill,211,80,L_Salmon,32,0.7
1997,gill,211,80,N_Big_Salmon,32,0.06
1997,gill,211,80,L_andB_Kalzas,34,0.08
1997,gill,211,80,Pelly,34,0.05
1997,gill,211,80,Glenlyon,34,0.03
1997,gill,212,81,Teslin,31,0.7
1997,gill,212,81,Tatchun,32,0.29
1997,gill,212,81,L_Salmon,32,0
1997,gill,212,81,N_Big_Salmon,32,0
1997,gill,212,81,Yukon_main,33,0.01
1997,gill,213,82,Teslin,31,0.18
1997,gill,213,82,L_Salmon,32,0.37
1997,gill,213,82,Blind_Cr,34,0.08
1997,gill,213,82,Pelly,34,0.05
1997,gill,213,82,Mayo,35,0.2
1997,gill,213,83,Takhini,30,0
1997,gill,213,83,Teslin,31,0.95
1997,gill,213,83,L_Salmon,32,0.03
1997,gill,213,83,Tatchun,32,0
1997,gill,213,83,Yukon_main,33,0.01
1997,gill,214,84,Teslin,31,0.83
1997,gill,214,84,Teslin_Lake,31,0.02
1997,gill,214,84,Morley,31,0.01
1997,gill,214,84,Tatchun,32,0.06
1997,gill,214,84,L_Salmon,32,0.05
1997,gill,214,85,Teslin,31,0.21
1997,gill,214,85,L_Salmon,32,0.09
1997,gill,214,85,Mayo,35,0.22
1997,gill,214,85,McQuesten,35,0.13
1997,gill,214,85,Chandindu,36,0.19
1997,gill,215,86,Teslin,31,0.59
1997,gill,215,86,L_Salmon,32,0.35
1997,gill,215,86,Big_Salmon,32,0.02
1997,gill,215,86,N_Big_Salmon,32,0.01
1997,gill,215,86,Pelly,34,0.02
1997,gill,215,87,Whitehorse,30,1
1997,gill,215,87,Teslin,31,0
1997,gill,215,88,Whitehorse,30,0.95
1997,gill,215,88,Teslin,31,0.01
1997,gill,215,88,Teslin_Lake,31,0
1997,gill,215,88,L_andB_Kalzas,34,0.02
1997,gill,215,88,Mayo,35,0.01
1997,gill,215,89,Teslin,31,0.75
1997,gill,215,89,L_Salmon,32,0.21
