year,sample_type,julian_date,sample_num,stock,region,prob
2012,gill_eagle,unknwn,1,L_Salmon,32,0.08
2012,gill_eagle,unknwn,1,Morley,31,0.04
2012,gill_eagle,unknwn,1,N_Big_Salmon,32,0.06
2012,gill_eagle,unknwn,1,Teslin,31,0.54
2012,gill_eagle,unknwn,1,Yukon_main,33,0.24
2012,gill_eagle,unknwn,2,Glenlyon,34,0
2012,gill_eagle,unknwn,2,Hoole,34,0
2012,gill_eagle,unknwn,2,L_Salmon,32,0
2012,gill_eagle,unknwn,2,Pelly,34,0.68
2012,gill_eagle,unknwn,2,Ross_YT,34,0.31
2012,gill_eagle,unknwn,3,L_Salmon,32,0.04
2012,gill_eagle,unknwn,3,Morley,31,0.21
2012,gill_eagle,unknwn,3,Teslin,31,0.41
2012,gill_eagle,unknwn,3,Wolf_R,31,0.03
2012,gill_eagle,unknwn,3,Yukon_main,33,0.28
2012,gill_eagle,unknwn,4,Chandindu,36,0.02
2012,gill_eagle,unknwn,4,McQuesten,35,0.04
2012,gill_eagle,unknwn,4,Nisling,38,0.8
2012,gill_eagle,unknwn,4,Pelly,34,0.06
2012,gill_eagle,unknwn,4,Stewart,35,0.04
2012,gill_eagle,unknwn,5,Big_Salmon,32,0.01
2012,gill_eagle,unknwn,5,Chandindu,36,0.02
2012,gill_eagle,unknwn,5,Nisling,38,0.01
2012,gill_eagle,unknwn,5,Stewart,35,0.02
2012,gill_eagle,unknwn,5,Yukon_main,33,0.92
2012,gill_eagle,unknwn,6,Hoole,34,0.06
2012,gill_eagle,unknwn,6,Mayo,35,0.01
2012,gill_eagle,unknwn,6,McQuesten,35,0.01
2012,gill_eagle,unknwn,6,Pelly,34,0.01
2012,gill_eagle,unknwn,6,Stewart,35,0.91
2012,gill_eagle,unknwn,7,Big_Salmon,32,0.03
2012,gill_eagle,unknwn,7,L_Salmon,32,0.46
2012,gill_eagle,unknwn,7,Tatchun,32,0.03
2012,gill_eagle,unknwn,7,Teslin,31,0.45
2012,gill_eagle,unknwn,7,Yukon_main,33,0.02
2012,gill_eagle,unknwn,8,L_Salmon,32,0.12
2012,gill_eagle,unknwn,8,McQuesten,35,0.57
2012,gill_eagle,unknwn,8,Pelly,34,0.02
2012,gill_eagle,unknwn,8,Teslin,31,0.22
2012,gill_eagle,unknwn,8,Yukon_main,33,0.06
2012,gill_eagle,unknwn,9,Morley,31,0.59
2012,gill_eagle,unknwn,9,Pelly,34,0.07
2012,gill_eagle,unknwn,9,Teslin,31,0.08
2012,gill_eagle,unknwn,9,Teslin_Lake,31,0.1
2012,gill_eagle,unknwn,9,Yukon_main,33,0.05
2012,gill_eagle,unknwn,10,Big_Salmon,32,0.02
2012,gill_eagle,unknwn,10,L_Salmon,32,0.06
2012,gill_eagle,unknwn,10,Takhini,30,0.04
2012,gill_eagle,unknwn,10,Teslin,31,0.68
2012,gill_eagle,unknwn,10,Yukon_main,33,0.18
2012,gill_eagle,unknwn,11,Hoole,34,0.09
2012,gill_eagle,unknwn,11,L_Salmon,32,0.02
2012,gill_eagle,unknwn,11,Stewart,35,0.56
2012,gill_eagle,unknwn,11,Teslin,31,0.21
2012,gill_eagle,unknwn,11,Yukon_main,33,0.07
2012,gill_eagle,unknwn,12,Big_Salmon,32,0.07
2012,gill_eagle,unknwn,12,L_Salmon,32,0.11
2012,gill_eagle,unknwn,12,Morley,31,0.21
2012,gill_eagle,unknwn,12,Teslin,31,0.44
2012,gill_eagle,unknwn,12,Yukon_main,33,0.08
2012,gill_eagle,unknwn,13,Takhini,30,0.98
2012,gill_eagle,unknwn,13,Teslin,31,0.01
2012,gill_eagle,unknwn,13,Whitehorse,30,0
2012,gill_eagle,unknwn,13,Yukon_main,33,0
2012,gill_eagle,unknwn,14,100_Mile_R,31,0.01
2012,gill_eagle,unknwn,14,Morley,31,0.71
2012,gill_eagle,unknwn,14,Nisutlin,31,0.01
2012,gill_eagle,unknwn,14,Teslin_Lake,31,0.26
2012,gill_eagle,unknwn,14,Yukon_main,33,0
2012,gill_eagle,unknwn,15,Big_Salmon,32,0.14
2012,gill_eagle,unknwn,15,L_Salmon,32,0.27
2012,gill_eagle,unknwn,15,Pelly,34,0.05
2012,gill_eagle,unknwn,15,Teslin,31,0.45
2012,gill_eagle,unknwn,15,Yukon_main,33,0.05
2012,gill_eagle,unknwn,16,L_Salmon,32,0.01
2012,gill_eagle,unknwn,16,Nisling,38,0.84
2012,gill_eagle,unknwn,16,Pelly,34,0.01
2012,gill_eagle,unknwn,16,Ross_YT,34,0.13
2012,gill_eagle,unknwn,16,Stewart,35,0
2012,gill_eagle,unknwn,17,100_Mile_R,31,0.05
2012,gill_eagle,unknwn,17,Morley,31,0.47
2012,gill_eagle,unknwn,17,Teslin,31,0.01
2012,gill_eagle,unknwn,17,Teslin_Lake,31,0.44
2012,gill_eagle,unknwn,17,Wolf_R,31,0.01
2012,gill_eagle,unknwn,18,L_Salmon,32,0.15
2012,gill_eagle,unknwn,18,Morley,31,0.09
2012,gill_eagle,unknwn,18,Teslin,31,0.07
2012,gill_eagle,unknwn,18,Teslin_Lake,31,0.16
2012,gill_eagle,unknwn,18,Yukon_main,33,0.41
2012,gill_eagle,unknwn,19,Earn,34,0.11
2012,gill_eagle,unknwn,19,Pelly,34,0.27
2012,gill_eagle,unknwn,19,Stewart,35,0.12
2012,gill_eagle,unknwn,19,Teslin,31,0.07
2012,gill_eagle,unknwn,19,Yukon_main,33,0.25
2012,gill_eagle,unknwn,20,L_Salmon,32,0.02
2012,gill_eagle,unknwn,20,Morley,31,0.33
2012,gill_eagle,unknwn,20,Teslin,31,0.05
2012,gill_eagle,unknwn,20,Teslin_Lake,31,0.5
2012,gill_eagle,unknwn,20,Wolf_R,31,0.07
2012,gill_eagle,unknwn,21,100_Mile_R,31,0.03
2012,gill_eagle,unknwn,21,Morley,31,0.48
2012,gill_eagle,unknwn,21,Teslin,31,0.08
2012,gill_eagle,unknwn,21,Teslin_Lake,31,0.01
2012,gill_eagle,unknwn,21,Yukon_main,33,0.39
2012,gill_eagle,unknwn,22,Kalzas,34,0.01
2012,gill_eagle,unknwn,22,L_andB_Kalzas,34,0.98
2012,gill_eagle,unknwn,22,Nisling,38,0
2012,gill_eagle,unknwn,22,Teslin,31,0
2012,gill_eagle,unknwn,22,Yukon_main,33,0
2012,gill_eagle,unknwn,23,Big_Salmon,32,0.43
2012,gill_eagle,unknwn,23,Glenlyon,34,0.01
2012,gill_eagle,unknwn,23,L_Salmon,32,0.17
2012,gill_eagle,unknwn,23,Teslin,31,0.11
2012,gill_eagle,unknwn,23,Yukon_main,33,0.25
2012,gill_eagle,unknwn,24,Hoole,34,0.67
2012,gill_eagle,unknwn,24,Kluane,38,0.02
2012,gill_eagle,unknwn,24,Pelly,34,0.3
2012,gill_eagle,unknwn,24,Ross_YT,34,0
2012,gill_eagle,unknwn,24,Stewart,35,0.01
2012,gill_eagle,unknwn,25,Chandindu,36,0.78
2012,gill_eagle,unknwn,25,Klondike,36,0.2
2012,gill_eagle,unknwn,25,McQuesten,35,0.02
2012,gill_eagle,unknwn,26,Big_Salmon,32,0.37
2012,gill_eagle,unknwn,26,L_Salmon,32,0.07
2012,gill_eagle,unknwn,26,Pelly,34,0.09
2012,gill_eagle,unknwn,26,Stewart,35,0.25
2012,gill_eagle,unknwn,26,Teslin,31,0.21
2012,gill_eagle,unknwn,27,L_Salmon,32,0.09
2012,gill_eagle,unknwn,27,Morley,31,0.02
2012,gill_eagle,unknwn,27,Tatchun,32,0.07
2012,gill_eagle,unknwn,27,Teslin,31,0.08
2012,gill_eagle,unknwn,27,Yukon_main,33,0.71
2012,gill_eagle,unknwn,28,Big_Salmon,32,0
2012,gill_eagle,unknwn,28,L_Salmon,32,0.03
2012,gill_eagle,unknwn,28,N_Big_Salmon,32,0
2012,gill_eagle,unknwn,28,Teslin,31,0.29
2012,gill_eagle,unknwn,28,Yukon_main,33,0.68
2012,gill_eagle,unknwn,29,L_Salmon,32,0.11
2012,gill_eagle,unknwn,29,Stewart,35,0.11
2012,gill_eagle,unknwn,29,Teslin,31,0.36
2012,gill_eagle,unknwn,29,Teslin_Lake,31,0.23
2012,gill_eagle,unknwn,29,Yukon_main,33,0.1
2012,gill_eagle,unknwn,30,Hoole,34,0.32
2012,gill_eagle,unknwn,30,Pelly,34,0.14
2012,gill_eagle,unknwn,30,Stewart,35,0.11
2012,gill_eagle,unknwn,30,Teslin,31,0.12
2012,gill_eagle,unknwn,30,Yukon_main,33,0.21
2012,gill_eagle,unknwn,31,Big_Salmon,32,0.01
2012,gill_eagle,unknwn,31,Morley,31,0.01
2012,gill_eagle,unknwn,31,N_Big_Salmon,32,0.01
2012,gill_eagle,unknwn,31,Teslin,31,0.03
2012,gill_eagle,unknwn,31,Teslin_Lake,31,0.94
2012,gill_eagle,unknwn,32,100_Mile_R,31,0
2012,gill_eagle,unknwn,32,Morley,31,0.63
2012,gill_eagle,unknwn,32,Nisutlin,31,0
2012,gill_eagle,unknwn,32,Teslin,31,0
2012,gill_eagle,unknwn,32,Teslin_Lake,31,0.37
2012,gill_eagle,unknwn,33,Chandindu,36,0.74
2012,gill_eagle,unknwn,33,Klondike,36,0.1
2012,gill_eagle,unknwn,33,L_Salmon,32,0.02
2012,gill_eagle,unknwn,33,McQuesten,35,0.01
2012,gill_eagle,unknwn,33,Stewart,35,0.1
2012,gill_eagle,unknwn,34,McQuesten,35,0.16
2012,gill_eagle,unknwn,34,Pelly,34,0.74
2012,gill_eagle,unknwn,34,Ross_YT,34,0.09
2012,gill_eagle,unknwn,34,Stewart,35,0
2012,gill_eagle,unknwn,34,Teslin,31,0.01
2012,gill_eagle,unknwn,35,Morley,31,0.6
2012,gill_eagle,unknwn,35,Tatchun,32,0.02
2012,gill_eagle,unknwn,35,Teslin,31,0.1
2012,gill_eagle,unknwn,35,Teslin_Lake,31,0.13
2012,gill_eagle,unknwn,35,Yukon_main,33,0.07
2012,gill_eagle,unknwn,36,Blind_Cr,34,0.01
2012,gill_eagle,unknwn,36,Hoole,34,0.78
2012,gill_eagle,unknwn,36,Pelly,34,0.2
2012,gill_eagle,unknwn,36,Stewart,35,0
2012,gill_eagle,unknwn,36,Teslin,31,0
2012,gill_eagle,unknwn,37,Big_Salmon,32,0.02
2012,gill_eagle,unknwn,37,L_Salmon,32,0.02
2012,gill_eagle,unknwn,37,Tatchun,32,0.01
2012,gill_eagle,unknwn,37,Teslin,31,0.33
2012,gill_eagle,unknwn,37,Yukon_main,33,0.61
2012,gill_eagle,unknwn,38,100_Mile_R,31,0
2012,gill_eagle,unknwn,38,Morley,31,0.98
2012,gill_eagle,unknwn,38,Nisutlin,31,0
2012,gill_eagle,unknwn,38,Teslin_Lake,31,0.02
2012,gill_eagle,unknwn,38,Wolf_R,31,0
2012,gill_eagle,unknwn,39,Morley,31,0
2012,gill_eagle,unknwn,39,Stewart,35,0
2012,gill_eagle,unknwn,39,Teslin,31,0
2012,gill_eagle,unknwn,39,Whitehorse,30,0.99
2012,gill_eagle,unknwn,39,Yukon_main,33,0
2012,gill_eagle,unknwn,40,Big_Salmon,32,0.01
2012,gill_eagle,unknwn,40,L_Salmon,32,0.03
2012,gill_eagle,unknwn,40,Tatchun,32,0.01
2012,gill_eagle,unknwn,40,Teslin,31,0.84
2012,gill_eagle,unknwn,40,Yukon_main,33,0.1
2012,gill_eagle,unknwn,41,L_Salmon,32,0.12
2012,gill_eagle,unknwn,41,Nisling,38,0.12
2012,gill_eagle,unknwn,41,Pelly,34,0.22
2012,gill_eagle,unknwn,41,Teslin,31,0.19
2012,gill_eagle,unknwn,41,Yukon_main,33,0.18
2012,gill_eagle,unknwn,42,Big_Salmon,32,0.05
2012,gill_eagle,unknwn,42,L_Salmon,32,0.34
2012,gill_eagle,unknwn,42,Stewart,35,0.04
2012,gill_eagle,unknwn,42,Teslin,31,0.24
2012,gill_eagle,unknwn,42,Yukon_main,33,0.31
2012,gill_eagle,unknwn,43,Chandindu,36,0.75
2012,gill_eagle,unknwn,43,Klondike,36,0.04
2012,gill_eagle,unknwn,43,McQuesten,35,0.18
2012,gill_eagle,unknwn,43,Nisling,38,0.01
2012,gill_eagle,unknwn,43,Stewart,35,0.01
2012,gill_eagle,unknwn,44,Hoole,34,0.02
2012,gill_eagle,unknwn,44,L_Salmon,32,0.42
2012,gill_eagle,unknwn,44,Pelly,34,0.39
2012,gill_eagle,unknwn,44,Stewart,35,0.05
2012,gill_eagle,unknwn,44,Teslin,31,0.07
2012,gill_eagle,unknwn,45,Earn,34,0.02
2012,gill_eagle,unknwn,45,Glenlyon,34,0
2012,gill_eagle,unknwn,45,L_Salmon,32,0.01
2012,gill_eagle,unknwn,45,Pelly,34,0.25
2012,gill_eagle,unknwn,45,Ross_YT,34,0.71
2012,gill_eagle,unknwn,46,100_Mile_R,31,0.12
2012,gill_eagle,unknwn,46,Morley,31,0.17
2012,gill_eagle,unknwn,46,Teslin,31,0.25
2012,gill_eagle,unknwn,46,Teslin_Lake,31,0.34
2012,gill_eagle,unknwn,46,Yukon_main,33,0.06
2012,gill_eagle,unknwn,47,Chandindu,36,0.07
2012,gill_eagle,unknwn,47,Morley,31,0.33
2012,gill_eagle,unknwn,47,Teslin,31,0.12
2012,gill_eagle,unknwn,47,Teslin_Lake,31,0.25
2012,gill_eagle,unknwn,47,Yukon_main,33,0.14
2012,gill_eagle,unknwn,48,Big_Salmon,32,0.01
2012,gill_eagle,unknwn,48,L_Salmon,32,0.02
2012,gill_eagle,unknwn,48,Tatchun,32,0.05
2012,gill_eagle,unknwn,48,Teslin,31,0.33
2012,gill_eagle,unknwn,48,Yukon_main,33,0.59
2012,gill_eagle,unknwn,49,McQuesten,35,0.05
2012,gill_eagle,unknwn,49,Morley,31,0.56
2012,gill_eagle,unknwn,49,Stewart,35,0.07
2012,gill_eagle,unknwn,49,Teslin,31,0.1
2012,gill_eagle,unknwn,49,Teslin_Lake,31,0.1
2012,gill_eagle,unknwn,50,L_Salmon,32,0.08
2012,gill_eagle,unknwn,50,Morley,31,0.08
2012,gill_eagle,unknwn,50,Stewart,35,0.28
2012,gill_eagle,unknwn,50,Teslin,31,0.12
2012,gill_eagle,unknwn,50,Wolf_R,31,0.15
2012,gill_eagle,unknwn,51,L_Salmon,32,0
2012,gill_eagle,unknwn,51,Mayo,35,0.03
2012,gill_eagle,unknwn,51,McQuesten,35,0
2012,gill_eagle,unknwn,51,Stewart,35,0.95
2012,gill_eagle,unknwn,51,Yukon_main,33,0.01
2012,gill_eagle,unknwn,52,Chandindu,36,0.54
2012,gill_eagle,unknwn,52,McQuesten,35,0.3
2012,gill_eagle,unknwn,52,Nisling,38,0.03
2012,gill_eagle,unknwn,52,Teslin,31,0.04
2012,gill_eagle,unknwn,52,Yukon_main,33,0.05
2012,gill_eagle,unknwn,53,L_andB_Kalzas,34,0.2
2012,gill_eagle,unknwn,53,L_Salmon,32,0.38
2012,gill_eagle,unknwn,53,Pelly,34,0.06
2012,gill_eagle,unknwn,53,Teslin,31,0.05
2012,gill_eagle,unknwn,53,Teslin_Lake,31,0.06
2012,gill_eagle,unknwn,54,Hoole,34,0.3
2012,gill_eagle,unknwn,54,L_Salmon,32,0.08
2012,gill_eagle,unknwn,54,Pelly,34,0.23
2012,gill_eagle,unknwn,54,Ross_YT,34,0.15
2012,gill_eagle,unknwn,54,Teslin,31,0.12
2012,gill_eagle,unknwn,55,L_Salmon,32,0.06
2012,gill_eagle,unknwn,55,Morley,31,0.11
2012,gill_eagle,unknwn,55,Stewart,35,0.04
2012,gill_eagle,unknwn,55,Teslin,31,0.49
2012,gill_eagle,unknwn,55,Yukon_main,33,0.25
2012,gill_eagle,unknwn,56,L_Salmon,32,0.07
2012,gill_eagle,unknwn,56,Nisling,38,0.35
2012,gill_eagle,unknwn,56,Pelly,34,0.18
2012,gill_eagle,unknwn,56,Tatchun,32,0.07
2012,gill_eagle,unknwn,56,Yukon_main,33,0.28
2012,gill_eagle,unknwn,57,Morley,31,0.81
2012,gill_eagle,unknwn,57,Nisutlin,31,0
2012,gill_eagle,unknwn,57,Teslin,31,0.02
2012,gill_eagle,unknwn,57,Teslin_Lake,31,0.14
2012,gill_eagle,unknwn,57,Wolf_R,31,0.02
2012,gill_eagle,unknwn,58,Hoole,34,0.07
2012,gill_eagle,unknwn,58,Pelly,34,0.16
2012,gill_eagle,unknwn,58,Stewart,35,0.18
2012,gill_eagle,unknwn,58,Tatchun,32,0.34
2012,gill_eagle,unknwn,58,Teslin,31,0.07
2012,gill_eagle,unknwn,59,Hoole,34,0.14
2012,gill_eagle,unknwn,59,L_Salmon,32,0.08
2012,gill_eagle,unknwn,59,Nisling,38,0.1
2012,gill_eagle,unknwn,59,Ross_YT,34,0.07
2012,gill_eagle,unknwn,59,Stewart,35,0.38
2012,gill_eagle,unknwn,60,Big_Salmon,32,0.01
2012,gill_eagle,unknwn,60,L_Salmon,32,0.42
2012,gill_eagle,unknwn,60,Teslin,31,0.49
2012,gill_eagle,unknwn,60,Teslin_Lake,31,0.03
2012,gill_eagle,unknwn,60,Yukon_main,33,0.03
2012,gill_eagle,unknwn,61,L_Salmon,32,0.07
2012,gill_eagle,unknwn,61,Stewart,35,0.04
2012,gill_eagle,unknwn,61,Teslin,31,0.64
2012,gill_eagle,unknwn,61,Whitehorse,30,0.02
2012,gill_eagle,unknwn,61,Yukon_main,33,0.19
2012,gill_eagle,unknwn,62,L_Salmon,32,0.17
2012,gill_eagle,unknwn,62,Morley,31,0.07
2012,gill_eagle,unknwn,62,Stewart,35,0.03
2012,gill_eagle,unknwn,62,Teslin,31,0.03
2012,gill_eagle,unknwn,62,Teslin_Lake,31,0.68
2012,gill_eagle,unknwn,63,Big_Salmon,32,0.03
2012,gill_eagle,unknwn,63,L_Salmon,32,0.13
2012,gill_eagle,unknwn,63,Stewart,35,0.3
2012,gill_eagle,unknwn,63,Teslin,31,0.46
2012,gill_eagle,unknwn,63,Yukon_main,33,0.06
2012,gill_eagle,unknwn,64,L_Salmon,32,0.94
2012,gill_eagle,unknwn,64,Takhini,30,0.01
2012,gill_eagle,unknwn,64,Teslin,31,0.01
2012,gill_eagle,unknwn,64,Yukon_main,33,0.04
2012,gill_eagle,unknwn,65,Morley,31,0.25
2012,gill_eagle,unknwn,65,Tatchun,32,0.08
2012,gill_eagle,unknwn,65,Teslin,31,0.12
2012,gill_eagle,unknwn,65,Teslin_Lake,31,0.29
2012,gill_eagle,unknwn,65,Yukon_main,33,0.09
2012,gill_eagle,unknwn,66,L_Salmon,32,0.02
2012,gill_eagle,unknwn,66,Morley,31,0.32
2012,gill_eagle,unknwn,66,Teslin,31,0.27
2012,gill_eagle,unknwn,66,Teslin_Lake,31,0.28
2012,gill_eagle,unknwn,66,Yukon_main,33,0.06
2012,gill_eagle,unknwn,67,Chandindu,36,0.79
2012,gill_eagle,unknwn,67,Klondike,36,0.2
2012,gill_eagle,unknwn,67,McQuesten,35,0
2012,gill_eagle,unknwn,68,L_Salmon,32,0
2012,gill_eagle,unknwn,68,N_Big_Salmon,32,0
2012,gill_eagle,unknwn,68,Nisling,38,0.98
2012,gill_eagle,unknwn,68,Stewart,35,0.01
2012,gill_eagle,unknwn,68,Yukon_main,33,0
2012,gill_eagle,unknwn,69,Whitehorse,30,1
2012,gill_eagle,unknwn,70,L_Salmon,32,0.12
2012,gill_eagle,unknwn,70,Pelly,34,0.26
2012,gill_eagle,unknwn,70,Stewart,35,0.1
2012,gill_eagle,unknwn,70,Teslin,31,0.34
2012,gill_eagle,unknwn,70,Yukon_main,33,0.05
2012,gill_eagle,unknwn,71,L_Salmon,32,0.03
2012,gill_eagle,unknwn,71,Takhini,30,0.17
2012,gill_eagle,unknwn,71,Tatchun,32,0.01
2012,gill_eagle,unknwn,71,Teslin,31,0.7
2012,gill_eagle,unknwn,71,Yukon_main,33,0.08
2012,gill_eagle,unknwn,72,L_Salmon,32,0
2012,gill_eagle,unknwn,72,Takhini,30,0.86
2012,gill_eagle,unknwn,72,Teslin,31,0.13
2012,gill_eagle,unknwn,72,Whitehorse,30,0.01
2012,gill_eagle,unknwn,72,Yukon_main,33,0
2012,gill_eagle,unknwn,73,L_andB_Kalzas,34,0.06
2012,gill_eagle,unknwn,73,L_Salmon,32,0.64
2012,gill_eagle,unknwn,73,Morley,31,0.11
2012,gill_eagle,unknwn,73,Nisling,38,0.06
2012,gill_eagle,unknwn,73,Yukon_main,33,0.08
2012,gill_eagle,unknwn,74,Blind_Cr,34,0.01
2012,gill_eagle,unknwn,74,Pelly,34,0.08
2012,gill_eagle,unknwn,74,Ross_YT,34,0.74
2012,gill_eagle,unknwn,74,Stewart,35,0.11
2012,gill_eagle,unknwn,74,Teslin,31,0.02
2012,gill_eagle,unknwn,75,Big_Salmon,32,0
2012,gill_eagle,unknwn,75,L_Salmon,32,0.01
2012,gill_eagle,unknwn,75,Morley,31,0
2012,gill_eagle,unknwn,75,Teslin,31,0.45
2012,gill_eagle,unknwn,75,Yukon_main,33,0.54
2012,gill_eagle,unknwn,76,Big_Salmon,32,0
2012,gill_eagle,unknwn,76,L_Salmon,32,0
2012,gill_eagle,unknwn,76,Morley,31,0.01
2012,gill_eagle,unknwn,76,Teslin,31,0.87
2012,gill_eagle,unknwn,76,Yukon_main,33,0.12
2012,gill_eagle,unknwn,77,L_andB_Kalzas,34,0.14
2012,gill_eagle,unknwn,77,Pelly,34,0.03
2012,gill_eagle,unknwn,77,Stewart,35,0.31
2012,gill_eagle,unknwn,77,Teslin,31,0.04
2012,gill_eagle,unknwn,77,Yukon_main,33,0.36
2012,gill_eagle,unknwn,78,Big_Salmon,32,0.04
2012,gill_eagle,unknwn,78,Hoole,34,0.37
2012,gill_eagle,unknwn,78,Pelly,34,0.49
2012,gill_eagle,unknwn,78,Teslin,31,0.03
2012,gill_eagle,unknwn,78,Yukon_main,33,0.02
2012,gill_eagle,unknwn,79,L_Salmon,32,0
2012,gill_eagle,unknwn,79,Stewart,35,0.05
2012,gill_eagle,unknwn,79,Tatchun,32,0
2012,gill_eagle,unknwn,79,Teslin,31,0.75
2012,gill_eagle,unknwn,79,Yukon_main,33,0.19
2012,gill_eagle,unknwn,80,Big_Salmon,32,0.1
2012,gill_eagle,unknwn,80,L_Salmon,32,0.39
2012,gill_eagle,unknwn,80,Ross_YT,34,0.06
2012,gill_eagle,unknwn,80,Teslin,31,0.08
2012,gill_eagle,unknwn,80,Yukon_main,33,0.25
2012,gill_eagle,unknwn,81,Big_Salmon,32,0.11
2012,gill_eagle,unknwn,81,L_Salmon,32,0.49
2012,gill_eagle,unknwn,81,Teslin,31,0.18
2012,gill_eagle,unknwn,81,Teslin_Lake,31,0.09
2012,gill_eagle,unknwn,81,Yukon_main,33,0.13
2012,gill_eagle,unknwn,82,Big_Salmon,32,0.03
2012,gill_eagle,unknwn,82,L_Salmon,32,0.32
2012,gill_eagle,unknwn,82,Pelly,34,0.1
2012,gill_eagle,unknwn,82,Teslin,31,0.09
2012,gill_eagle,unknwn,82,Yukon_main,33,0.42
2012,gill_eagle,unknwn,83,100_Mile_R,31,0
2012,gill_eagle,unknwn,83,L_Salmon,32,0.01
2012,gill_eagle,unknwn,83,Takhini,30,0.02
2012,gill_eagle,unknwn,83,Teslin,31,0.35
2012,gill_eagle,unknwn,83,Yukon_main,33,0.63
2012,gill_eagle,unknwn,84,L_Salmon,32,0
2012,gill_eagle,unknwn,84,Pelly,34,0
2012,gill_eagle,unknwn,84,Tatchun,32,0
2012,gill_eagle,unknwn,84,Teslin,31,0.3
2012,gill_eagle,unknwn,84,Yukon_main,33,0.69
2012,gill_eagle,unknwn,85,L_Salmon,32,0.05
2012,gill_eagle,unknwn,85,Nisling,38,0.73
2012,gill_eagle,unknwn,85,Pelly,34,0.04
2012,gill_eagle,unknwn,85,Stewart,35,0.06
2012,gill_eagle,unknwn,85,Yukon_main,33,0.05
2012,gill_eagle,unknwn,86,Big_Salmon,32,0.05
2012,gill_eagle,unknwn,86,L_Salmon,32,0.09
2012,gill_eagle,unknwn,86,Tatchun,32,0.04
2012,gill_eagle,unknwn,86,Teslin,31,0.67
2012,gill_eagle,unknwn,86,Yukon_main,33,0.07
2012,gill_eagle,unknwn,87,Chandindu,36,0.7
2012,gill_eagle,unknwn,87,Klondike,36,0.23
2012,gill_eagle,unknwn,87,McQuesten,35,0.03
2012,gill_eagle,unknwn,87,Morley,31,0.02
2012,gill_eagle,unknwn,87,Teslin,31,0.01
2012,gill_eagle,unknwn,88,Big_Salmon,32,0.19
2012,gill_eagle,unknwn,88,L_Salmon,32,0.71
2012,gill_eagle,unknwn,88,N_Big_Salmon,32,0.01
2012,gill_eagle,unknwn,88,Teslin,31,0.01
2012,gill_eagle,unknwn,88,Yukon_main,33,0.06
2012,gill_eagle,unknwn,89,Big_Salmon,32,0.03
2012,gill_eagle,unknwn,89,L_Salmon,32,0.41
2012,gill_eagle,unknwn,89,Tatchun,32,0.07
2012,gill_eagle,unknwn,89,Teslin,31,0.23
2012,gill_eagle,unknwn,89,Yukon_main,33,0.23
2012,gill_eagle,unknwn,90,L_Salmon,32,0.04
2012,gill_eagle,unknwn,90,Takhini,30,0.12
2012,gill_eagle,unknwn,90,Tatchun,32,0.02
2012,gill_eagle,unknwn,90,Teslin,31,0.65
2012,gill_eagle,unknwn,90,Yukon_main,33,0.14
2012,gill_eagle,unknwn,91,Nisling,38,1
2012,gill_eagle,unknwn,92,Big_Salmon,32,0.14
2012,gill_eagle,unknwn,92,L_Salmon,32,0.15
2012,gill_eagle,unknwn,92,Stewart,35,0.13
2012,gill_eagle,unknwn,92,Teslin,31,0.33
2012,gill_eagle,unknwn,92,Yukon_main,33,0.17
2012,gill_eagle,unknwn,93,Stewart,35,0.01
2012,gill_eagle,unknwn,93,Tatchun,32,0.05
2012,gill_eagle,unknwn,93,Teslin,31,0.16
2012,gill_eagle,unknwn,93,Teslin_Lake,31,0
2012,gill_eagle,unknwn,93,Yukon_main,33,0.77
2012,gill_eagle,unknwn,94,L_Salmon,32,0.36
2012,gill_eagle,unknwn,94,Tatchun,32,0.02
2012,gill_eagle,unknwn,94,Teslin,31,0.05
2012,gill_eagle,unknwn,94,Teslin_Lake,31,0.01
2012,gill_eagle,unknwn,94,Yukon_main,33,0.55
2012,gill_eagle,unknwn,95,Chandindu,36,0.2
2012,gill_eagle,unknwn,95,McQuesten,35,0.43
2012,gill_eagle,unknwn,95,Stewart,35,0.06
2012,gill_eagle,unknwn,95,Teslin,31,0.17
2012,gill_eagle,unknwn,95,Yukon_main,33,0.08
2012,gill_eagle,unknwn,96,Big_Salmon,32,0.19
2012,gill_eagle,unknwn,96,L_Salmon,32,0.5
2012,gill_eagle,unknwn,96,Teslin,31,0.19
2012,gill_eagle,unknwn,96,Teslin_Lake,31,0.01
2012,gill_eagle,unknwn,96,Yukon_main,33,0.1
2012,gill_eagle,unknwn,97,L_andB_Kalzas,34,0
2012,gill_eagle,unknwn,97,L_Salmon,32,0.01
2012,gill_eagle,unknwn,97,Nisling,38,0.98
2012,gill_eagle,unknwn,97,Pelly,34,0
2012,gill_eagle,unknwn,97,Yukon_main,33,0
2012,gill_eagle,unknwn,98,Big_Salmon,32,0.05
2012,gill_eagle,unknwn,98,L_Salmon,32,0.11
2012,gill_eagle,unknwn,98,Stewart,35,0.19
2012,gill_eagle,unknwn,98,Teslin,31,0.39
2012,gill_eagle,unknwn,98,Yukon_main,33,0.16
2012,gill_eagle,unknwn,99,Big_Salmon,32,0.04
2012,gill_eagle,unknwn,99,L_Salmon,32,0.62
2012,gill_eagle,unknwn,99,Tatchun,32,0
2012,gill_eagle,unknwn,99,Teslin,31,0.04
2012,gill_eagle,unknwn,99,Yukon_main,33,0.3
